Trap,Latitude,Longitude,Date,Species,WnvPresent,year,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed
T079,41.766202,-87.562889,2007-07-11,CULEX RESTUANS,0,2007,77,62,70,-3,51,59.0,0,5,426.0,1928.0,0.0,0.0,29.23,29.93,8.8,30,10.9
T080,41.754676,-87.612922,2007-07-11,CULEX PIPIENS/RESTUANS,0,2007,77,62,70,-3,51,59.0,0,5,426.0,1928.0,0.0,0.0,29.23,29.93,8.8,30,10.9
T080,41.754676,-87.612922,2007-07-11,CULEX RESTUANS,0,2007,77,62,70,-3,51,59.0,0,5,426.0,1928.0,0.0,0.0,29.23,29.93,8.8,30,10.9
T081,41.821582,-87.62779599999999,2007-07-11,CULEX PIPIENS/RESTUANS,0,2007,77,62,70,-3,51,59.0,0,5,426.0,1928.0,0.0,0.0,29.23,29.93,8.8,30,10.9
T081,41.821582,-87.62779599999999,2007-07-11,CULEX RESTUANS,0,2007,77,62,70,-3,51,59.0,0,5,426.0,1928.0,0.0,0.0,29.23,29.93,8.8,30,10.9
T082,41.803422999999995,-87.642984,2007-07-11,CULEX PIPIENS,0,2007,77,62,70,-3,51,59.0,0,5,426.0,1928.0,0.0,0.0,29.23,29.93,8.8,30,10.9
T082,41.803422999999995,-87.642984,2007-07-11,CULEX PIPIENS/RESTUANS,0,2007,77,62,70,-3,51,59.0,0,5,426.0,1928.0,0.0,0.0,29.23,29.93,8.8,30,10.9
T082,41.803422999999995,-87.642984,2007-07-11,CULEX RESTUANS,0,2007,77,62,70,-3,51,59.0,0,5,426.0,1928.0,0.0,0.0,29.23,29.93,8.8,30,10.9
T083,41.754292,-87.590773,2007-07-11,CULEX PIPIENS/RESTUANS,0,2007,77,62,70,-3,51,59.0,0,5,426.0,1928.0,0.0,0.0,29.23,29.93,8.8,30,10.9
T083,41.754292,-87.590773,2007-07-11,CULEX RESTUANS,0,2007,77,62,70,-3,51,59.0,0,5,426.0,1928.0,0.0,0.0,29.23,29.93,8.8,30,10.9
T084,41.692555,-87.598865,2007-07-11,CULEX PIPIENS,0,2007,77,62,70,-3,51,59.0,0,5,426.0,1928.0,0.0,0.0,29.23,29.93,8.8,30,10.9
T084,41.692555,-87.598865,2007-07-11,CULEX PIPIENS/RESTUANS,0,2007,77,62,70,-3,51,59.0,0,5,426.0,1928.0,0.0,0.0,29.23,29.93,8.8,30,10.9
T084,41.692555,-87.598865,2007-07-11,CULEX RESTUANS,0,2007,77,62,70,-3,51,59.0,0,5,426.0,1928.0,0.0,0.0,29.23,29.93,8.8,30,10.9
T085,41.721474,-87.648064,2007-07-11,CULEX PIPIENS/RESTUANS,0,2007,77,62,70,-3,51,59.0,0,5,426.0,1928.0,0.0,0.0,29.23,29.93,8.8,30,10.9
T086,41.688324,-87.676709,2007-07-11,CULEX PIPIENS,0,2007,77,62,70,-3,51,59.0,0,5,426.0,1928.0,0.0,0.0,29.23,29.93,8.8,30,10.9
T086,41.688324,-87.676709,2007-07-11,CULEX PIPIENS/RESTUANS,0,2007,77,62,70,-3,51,59.0,0,5,426.0,1928.0,0.0,0.0,29.23,29.93,8.8,30,10.9
T086,41.688324,-87.676709,2007-07-11,CULEX RESTUANS,0,2007,77,62,70,-3,51,59.0,0,5,426.0,1928.0,0.0,0.0,29.23,29.93,8.8,30,10.9
T086,41.688324,-87.676709,2007-07-11,CULEX SALINARIUS,0,2007,77,62,70,-3,51,59.0,0,5,426.0,1928.0,0.0,0.0,29.23,29.93,8.8,30,10.9
T086,41.688324,-87.676709,2007-07-11,CULEX TERRITANS,0,2007,77,62,70,-3,51,59.0,0,5,426.0,1928.0,0.0,0.0,29.23,29.93,8.8,30,10.9
T088,41.869107,-87.69629300000001,2007-07-11,CULEX PIPIENS/RESTUANS,0,2007,77,62,70,-3,51,59.0,0,5,426.0,1928.0,0.0,0.0,29.23,29.93,8.8,30,10.9
T088,41.869107,-87.69629300000001,2007-07-11,CULEX RESTUANS,0,2007,77,62,70,-3,51,59.0,0,5,426.0,1928.0,0.0,0.0,29.23,29.93,8.8,30,10.9
T089,41.723195000000004,-87.64997,2007-07-11,CULEX PIPIENS/RESTUANS,0,2007,77,62,70,-3,51,59.0,0,5,426.0,1928.0,0.0,0.0,29.23,29.93,8.8,30,10.9
T089,41.723195000000004,-87.64997,2007-07-11,CULEX RESTUANS,0,2007,77,62,70,-3,51,59.0,0,5,426.0,1928.0,0.0,0.0,29.23,29.93,8.8,30,10.9
T090,41.868077,-87.666901,2007-07-11,CULEX PIPIENS/RESTUANS,0,2007,77,62,70,-3,51,59.0,0,5,426.0,1928.0,0.0,0.0,29.23,29.93,8.8,30,10.9
T090,41.868077,-87.666901,2007-07-11,CULEX RESTUANS,0,2007,77,62,70,-3,51,59.0,0,5,426.0,1928.0,0.0,0.0,29.23,29.93,8.8,30,10.9
T091,41.862292,-87.64886,2007-07-11,CULEX PIPIENS,0,2007,77,62,70,-3,51,59.0,0,5,426.0,1928.0,0.0,0.0,29.23,29.93,8.8,30,10.9
T091,41.862292,-87.64886,2007-07-11,CULEX PIPIENS/RESTUANS,0,2007,77,62,70,-3,51,59.0,0,5,426.0,1928.0,0.0,0.0,29.23,29.93,8.8,30,10.9
T092,41.869215999999994,-87.627561,2007-07-11,CULEX PIPIENS,0,2007,77,62,70,-3,51,59.0,0,5,426.0,1928.0,0.0,0.0,29.23,29.93,8.8,30,10.9
T092,41.869215999999994,-87.627561,2007-07-11,CULEX PIPIENS/RESTUANS,0,2007,77,62,70,-3,51,59.0,0,5,426.0,1928.0,0.0,0.0,29.23,29.93,8.8,30,10.9
T094,41.720848,-87.666014,2007-07-11,CULEX PIPIENS/RESTUANS,0,2007,77,62,70,-3,51,59.0,0,5,426.0,1928.0,0.0,0.0,29.23,29.93,8.8,30,10.9
T096,41.731922,-87.677512,2007-07-11,CULEX PIPIENS,0,2007,77,62,70,-3,51,59.0,0,5,426.0,1928.0,0.0,0.0,29.23,29.93,8.8,30,10.9
T096,41.731922,-87.677512,2007-07-11,CULEX PIPIENS/RESTUANS,0,2007,77,62,70,-3,51,59.0,0,5,426.0,1928.0,0.0,0.0,29.23,29.93,8.8,30,10.9
T096,41.731922,-87.677512,2007-07-11,CULEX RESTUANS,0,2007,77,62,70,-3,51,59.0,0,5,426.0,1928.0,0.0,0.0,29.23,29.93,8.8,30,10.9
T114,41.798697,-87.736812,2007-07-11,CULEX PIPIENS/RESTUANS,0,2007,77,62,70,-3,51,59.0,0,5,426.0,1928.0,0.0,0.0,29.23,29.93,8.8,30,10.9
T114,41.798697,-87.736812,2007-07-11,CULEX RESTUANS,0,2007,77,62,70,-3,51,59.0,0,5,426.0,1928.0,0.0,0.0,29.23,29.93,8.8,30,10.9
T135,41.662014,-87.72460799999999,2007-07-11,CULEX PIPIENS,0,2007,77,62,70,-3,51,59.0,0,5,426.0,1928.0,0.0,0.0,29.23,29.93,8.8,30,10.9
T135,41.662014,-87.72460799999999,2007-07-11,CULEX PIPIENS/RESTUANS,0,2007,77,62,70,-3,51,59.0,0,5,426.0,1928.0,0.0,0.0,29.23,29.93,8.8,30,10.9
T135,41.662014,-87.72460799999999,2007-07-11,CULEX RESTUANS,0,2007,77,62,70,-3,51,59.0,0,5,426.0,1928.0,0.0,0.0,29.23,29.93,8.8,30,10.9
T141,41.961743,-87.76007,2007-07-11,CULEX PIPIENS/RESTUANS,0,2007,77,62,70,-3,51,59.0,0,5,426.0,1928.0,0.0,0.0,29.23,29.93,8.8,30,10.9
T142,41.953067,-87.776792,2007-07-11,CULEX PIPIENS/RESTUANS,0,2007,77,62,70,-3,51,59.0,0,5,426.0,1928.0,0.0,0.0,29.23,29.93,8.8,30,10.9
T142,41.953067,-87.776792,2007-07-11,CULEX RESTUANS,0,2007,77,62,70,-3,51,59.0,0,5,426.0,1928.0,0.0,0.0,29.23,29.93,8.8,30,10.9
T143,41.999128999999996,-87.795585,2007-07-11,CULEX RESTUANS,0,2007,77,62,70,-3,51,59.0,0,5,426.0,1928.0,0.0,0.0,29.23,29.93,8.8,30,10.9
T145,41.878114000000004,-87.629798,2007-07-11,CULEX PIPIENS/RESTUANS,0,2007,77,62,70,-3,51,59.0,0,5,426.0,1928.0,0.0,0.0,29.23,29.93,8.8,30,10.9
T145,41.878114000000004,-87.629798,2007-07-11,CULEX RESTUANS,0,2007,77,62,70,-3,51,59.0,0,5,426.0,1928.0,0.0,0.0,29.23,29.93,8.8,30,10.9
T146,41.958271,-87.702575,2007-07-11,CULEX PIPIENS,0,2007,77,62,70,-3,51,59.0,0,5,426.0,1928.0,0.0,0.0,29.23,29.93,8.8,30,10.9
T146,41.958271,-87.702575,2007-07-11,CULEX PIPIENS/RESTUANS,0,2007,77,62,70,-3,51,59.0,0,5,426.0,1928.0,0.0,0.0,29.23,29.93,8.8,30,10.9
T146,41.958271,-87.702575,2007-07-11,CULEX RESTUANS,0,2007,77,62,70,-3,51,59.0,0,5,426.0,1928.0,0.0,0.0,29.23,29.93,8.8,30,10.9
T148,42.01743,-87.68776899999999,2007-07-11,CULEX PIPIENS/RESTUANS,0,2007,77,62,70,-3,51,59.0,0,5,426.0,1928.0,0.0,0.0,29.23,29.93,8.8,30,10.9
T148,42.01743,-87.68776899999999,2007-07-11,CULEX RESTUANS,0,2007,77,62,70,-3,51,59.0,0,5,426.0,1928.0,0.0,0.0,29.23,29.93,8.8,30,10.9
T148,42.01743,-87.68776899999999,2007-07-11,CULEX SALINARIUS,0,2007,77,62,70,-3,51,59.0,0,5,426.0,1928.0,0.0,0.0,29.23,29.93,8.8,30,10.9
T150,42.006858,-87.675919,2007-07-11,CULEX PIPIENS/RESTUANS,0,2007,77,62,70,-3,51,59.0,0,5,426.0,1928.0,0.0,0.0,29.23,29.93,8.8,30,10.9
T151,41.916265,-87.800515,2007-07-11,CULEX PIPIENS/RESTUANS,0,2007,77,62,70,-3,51,59.0,0,5,426.0,1928.0,0.0,0.0,29.23,29.93,8.8,30,10.9
T151,41.916265,-87.800515,2007-07-11,CULEX RESTUANS,0,2007,77,62,70,-3,51,59.0,0,5,426.0,1928.0,0.0,0.0,29.23,29.93,8.8,30,10.9
T155,41.776156,-87.778927,2007-07-11,CULEX PIPIENS/RESTUANS,0,2007,77,62,70,-3,51,59.0,0,5,426.0,1928.0,0.0,0.0,29.23,29.93,8.8,30,10.9
T158,41.682587,-87.707973,2007-07-11,CULEX PIPIENS,0,2007,77,62,70,-3,51,59.0,0,5,426.0,1928.0,0.0,0.0,29.23,29.93,8.8,30,10.9
T158,41.682587,-87.707973,2007-07-11,CULEX PIPIENS/RESTUANS,0,2007,77,62,70,-3,51,59.0,0,5,426.0,1928.0,0.0,0.0,29.23,29.93,8.8,30,10.9
T158,41.682587,-87.707973,2007-07-11,CULEX RESTUANS,0,2007,77,62,70,-3,51,59.0,0,5,426.0,1928.0,0.0,0.0,29.23,29.93,8.8,30,10.9
T160,41.903002,-87.68826700000001,2007-07-11,CULEX PIPIENS,0,2007,77,62,70,-3,51,59.0,0,5,426.0,1928.0,0.0,0.0,29.23,29.93,8.8,30,10.9
T160,41.903002,-87.68826700000001,2007-07-11,CULEX PIPIENS/RESTUANS,0,2007,77,62,70,-3,51,59.0,0,5,426.0,1928.0,0.0,0.0,29.23,29.93,8.8,30,10.9
T161,41.719059,-87.675088,2007-07-11,CULEX PIPIENS/RESTUANS,0,2007,77,62,70,-3,51,59.0,0,5,426.0,1928.0,0.0,0.0,29.23,29.93,8.8,30,10.9
T161,41.719059,-87.675088,2007-07-11,CULEX RESTUANS,0,2007,77,62,70,-3,51,59.0,0,5,426.0,1928.0,0.0,0.0,29.23,29.93,8.8,30,10.9
T162,41.725516999999996,-87.61425799999999,2007-07-11,CULEX RESTUANS,0,2007,77,62,70,-3,51,59.0,0,5,426.0,1928.0,0.0,0.0,29.23,29.93,8.8,30,10.9
T218,41.948167,-87.730698,2007-07-11,CULEX PIPIENS/RESTUANS,0,2007,77,62,70,-3,51,59.0,0,5,426.0,1928.0,0.0,0.0,29.23,29.93,8.8,30,10.9
T218,41.948167,-87.730698,2007-07-11,CULEX RESTUANS,0,2007,77,62,70,-3,51,59.0,0,5,426.0,1928.0,0.0,0.0,29.23,29.93,8.8,30,10.9
T001,41.953705,-87.733974,2007-07-18,CULEX PIPIENS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T002,41.95469,-87.800991,2007-07-18,CULEX PIPIENS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T002,41.95469,-87.800991,2007-07-18,CULEX PIPIENS/RESTUANS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T002,41.95469,-87.800991,2007-07-18,CULEX RESTUANS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T003,41.964242,-87.757639,2007-07-18,CULEX PIPIENS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T003,41.964242,-87.757639,2007-07-18,CULEX PIPIENS/RESTUANS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T006,41.990284,-87.797127,2007-07-18,CULEX RESTUANS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T007,41.994991,-87.769279,2007-07-18,CULEX PIPIENS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T007,41.994991,-87.769279,2007-07-18,CULEX RESTUANS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T008,42.008314,-87.77792099999999,2007-07-18,CULEX PIPIENS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T008,42.008314,-87.77792099999999,2007-07-18,CULEX PIPIENS/RESTUANS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T008,42.008314,-87.77792099999999,2007-07-18,CULEX RESTUANS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T011,41.944869,-87.832763,2007-07-18,CULEX PIPIENS/RESTUANS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T011,41.944869,-87.832763,2007-07-18,CULEX RESTUANS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T012,41.991429,-87.747113,2007-07-18,CULEX PIPIENS/RESTUANS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T013,41.923738,-87.785288,2007-07-18,CULEX PIPIENS/RESTUANS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T014,41.970248,-87.787992,2007-07-18,CULEX RESTUANS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T015,41.974089,-87.824812,2007-07-18,CULEX PIPIENS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T015,41.974089,-87.824812,2007-07-18,CULEX RESTUANS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T016,42.011601,-87.81150600000001,2007-07-18,CULEX PIPIENS/RESTUANS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T016,42.011601,-87.81150600000001,2007-07-18,CULEX RESTUANS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T017,41.960615999999995,-87.777189,2007-07-18,CULEX RESTUANS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T019,41.94983,-87.69845699999999,2007-07-18,CULEX RESTUANS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T025,41.979243,-87.750938,2007-07-18,CULEX PIPIENS/RESTUANS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T028,41.986921,-87.689778,2007-07-18,CULEX PIPIENS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T028,41.986921,-87.689778,2007-07-18,CULEX RESTUANS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T030,41.899229999999996,-87.716788,2007-07-18,CULEX PIPIENS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T030,41.899229999999996,-87.716788,2007-07-18,CULEX PIPIENS/RESTUANS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T030,41.899229999999996,-87.716788,2007-07-18,CULEX RESTUANS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T031,41.801497999999995,-87.763416,2007-07-18,CULEX PIPIENS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T031,41.801497999999995,-87.763416,2007-07-18,CULEX PIPIENS/RESTUANS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T033,41.906638,-87.701431,2007-07-18,CULEX PIPIENS/RESTUANS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T035,41.836644,-87.677737,2007-07-18,CULEX PIPIENS/RESTUANS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T036,41.837084999999995,-87.729384,2007-07-18,CULEX PIPIENS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T036,41.837084999999995,-87.729384,2007-07-18,CULEX PIPIENS/RESTUANS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T036,41.837084999999995,-87.729384,2007-07-18,CULEX RESTUANS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T036,41.837084999999995,-87.729384,2007-07-18,CULEX SALINARIUS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T037,41.921177,-87.79518,2007-07-18,CULEX PIPIENS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T037,41.921177,-87.79518,2007-07-18,CULEX PIPIENS/RESTUANS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T039,41.911823999999996,-87.726737,2007-07-18,CULEX PIPIENS/RESTUANS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T043,41.857402,-87.694991,2007-07-18,CULEX PIPIENS/RESTUANS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T044,41.883284,-87.705085,2007-07-18,CULEX PIPIENS/RESTUANS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T044,41.883284,-87.705085,2007-07-18,CULEX RESTUANS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T045,41.9216,-87.666455,2007-07-18,CULEX PIPIENS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T045,41.9216,-87.666455,2007-07-18,CULEX PIPIENS/RESTUANS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T046,41.891118,-87.65449100000001,2007-07-18,CULEX PIPIENS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T046,41.891118,-87.65449100000001,2007-07-18,CULEX PIPIENS/RESTUANS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T046,41.891118,-87.65449100000001,2007-07-18,CULEX RESTUANS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T047,41.868142,-87.696269,2007-07-18,CULEX RESTUANS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T048,41.867108,-87.654224,2007-07-18,CULEX PIPIENS/RESTUANS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T048,41.867108,-87.654224,2007-07-18,CULEX RESTUANS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T049,41.896282,-87.655232,2007-07-18,CULEX PIPIENS/RESTUANS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T050,41.919343,-87.694259,2007-07-18,CULEX PIPIENS/RESTUANS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T051,41.846283,-87.656913,2007-07-18,CULEX PIPIENS/RESTUANS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T054,41.921965,-87.632085,2007-07-18,CULEX PIPIENS/RESTUANS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T054,41.921965,-87.632085,2007-07-18,CULEX RESTUANS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T060,41.823065,-87.67837800000001,2007-07-18,CULEX RESTUANS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T061,41.801179,-87.679447,2007-07-18,CULEX PIPIENS/RESTUANS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T062,41.800737,-87.71188000000001,2007-07-18,CULEX PIPIENS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T062,41.800737,-87.71188000000001,2007-07-18,CULEX PIPIENS/RESTUANS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T062,41.800737,-87.71188000000001,2007-07-18,CULEX RESTUANS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T063,41.82561,-87.726549,2007-07-18,CULEX PIPIENS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T063,41.82561,-87.726549,2007-07-18,CULEX PIPIENS/RESTUANS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T065,41.778296999999995,-87.752411,2007-07-18,CULEX PIPIENS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T065,41.778296999999995,-87.752411,2007-07-18,CULEX PIPIENS/RESTUANS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T084,41.692555,-87.598865,2007-07-18,CULEX PIPIENS/RESTUANS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T086,41.688324,-87.676709,2007-07-18,CULEX PIPIENS/RESTUANS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T086,41.688324,-87.676709,2007-07-18,CULEX RESTUANS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T091,41.862292,-87.64886,2007-07-18,CULEX PIPIENS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T091,41.862292,-87.64886,2007-07-18,CULEX PIPIENS/RESTUANS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T115,41.673408,-87.599862,2007-07-18,CULEX PIPIENS/RESTUANS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T129,41.891126,-87.61156,2007-07-18,CULEX RESTUANS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T138,41.726465000000005,-87.585413,2007-07-18,CULEX PIPIENS/RESTUANS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T138,41.726465000000005,-87.585413,2007-07-18,CULEX RESTUANS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T138,41.726465000000005,-87.585413,2007-07-18,CULEX SALINARIUS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T141,41.961743,-87.76007,2007-07-18,CULEX PIPIENS/RESTUANS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T142,41.953067,-87.776792,2007-07-18,CULEX PIPIENS/RESTUANS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T143,41.999128999999996,-87.795585,2007-07-18,CULEX PIPIENS/RESTUANS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T143,41.999128999999996,-87.795585,2007-07-18,CULEX RESTUANS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T144,41.94016,-87.794896,2007-07-18,CULEX PIPIENS/RESTUANS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T144,41.94016,-87.794896,2007-07-18,CULEX RESTUANS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
T146,41.958271,-87.702575,2007-07-18,CULEX PIPIENS,0,2007,85,69,77,3,68,71.0,0,12,432.0,1924.0,1.0,1.55,29.11,29.84,9.1,24,10.1
